[2024-04-26 01:03:09,438][main_GenHowTo.py][line:121][INFO] the model is loaded.
[2024-04-26 03:02:31,394][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:02:58,059][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6008362898848517 time: 26.60827398300171
######################
# Within Epoch Stats:  Epoch:  20  # batch_seen:  1  Train Loss:  0.7058722376823425 time/batch:  3.7314107418060303
######################
######################
# Within Epoch Stats:  Epoch:  20  # batch_seen:  1189  Train Loss:  0.5993468798039038 time/batch:  0.05324621577539596
######################
######################
# Within Epoch Stats:  Epoch:  20  # batch_seen:  2377  Train Loss:  0.59647569381293 time/batch:  0.027066289450774234
######################
######################
# Within Epoch Stats:  Epoch:  20  # batch_seen:  3565  Train Loss:  0.5959741201842149 time/batch:  0.017692538230649885
######################
######################
# Within Epoch Stats:  Epoch:  20  # batch_seen:  4753  Train Loss:  0.5941753515927837 time/batch:  0.013226822454403155
######################
######################
# Within Epoch Stats:  Epoch:  20  # batch_seen:  5941  Train Loss:  0.5945801253602513 time/batch:  0.010642826667519817
######################
[2024-04-26 03:08:26,515][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:08:26,515][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 20 train_loss: 0.594576573445114 epoch_time: 321.88054895401
[2024-04-26 03:08:26,515][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:08:54,380][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5987583471574384 time: 27.806079149246216
######################
# Within Epoch Stats:  Epoch:  21  # batch_seen:  1  Train Loss:  0.6353108286857605 time/batch:  3.7502455711364746
######################
######################
# Within Epoch Stats:  Epoch:  21  # batch_seen:  1189  Train Loss:  0.5932088824407307 time/batch:  0.05670267077831785
######################
######################
# Within Epoch Stats:  Epoch:  21  # batch_seen:  2377  Train Loss:  0.592661026612921 time/batch:  0.028350175605584556
######################
######################
# Within Epoch Stats:  Epoch:  21  # batch_seen:  3565  Train Loss:  0.5935333112011785 time/batch:  0.017675877419962623
######################
######################
# Within Epoch Stats:  Epoch:  21  # batch_seen:  4753  Train Loss:  0.5934378910247787 time/batch:  0.013357241229461215
######################
######################
# Within Epoch Stats:  Epoch:  21  # batch_seen:  5941  Train Loss:  0.5937524398525763 time/batch:  0.010599167494235307
######################
[2024-04-26 03:14:30,234][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:14:30,235][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 21 train_loss: 0.5937434436947118 epoch_time: 329.2653126716614
[2024-04-26 03:14:30,235][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:14:56,905][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5955207957919455 time: 26.614108562469482
[2024-04-26 03:14:56,906][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 03:15:03,566][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  22  # batch_seen:  1  Train Loss:  0.5608651638031006 time/batch:  3.724841594696045
######################
######################
# Within Epoch Stats:  Epoch:  22  # batch_seen:  1189  Train Loss:  0.5965245182871117 time/batch:  0.052863322355047405
######################
######################
# Within Epoch Stats:  Epoch:  22  # batch_seen:  2377  Train Loss:  0.5977156458028385 time/batch:  0.026603965634902485
######################
######################
# Within Epoch Stats:  Epoch:  22  # batch_seen:  3565  Train Loss:  0.5963528813436356 time/batch:  0.01763360925008338
######################
######################
# Within Epoch Stats:  Epoch:  22  # batch_seen:  4753  Train Loss:  0.5959240649778819 time/batch:  0.013289361809670937
######################
######################
# Within Epoch Stats:  Epoch:  22  # batch_seen:  5941  Train Loss:  0.5950554251680871 time/batch:  0.010594734096543152
######################
[2024-04-26 03:20:30,419][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:20:30,420][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 22 train_loss: 0.59504741989515 epoch_time: 320.1029770374298
[2024-04-26 03:20:30,420][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:20:59,850][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6075506664820175 time: 29.36246681213379
######################
# Within Epoch Stats:  Epoch:  23  # batch_seen:  1  Train Loss:  0.5776934623718262 time/batch:  3.6307215690612793
######################
######################
# Within Epoch Stats:  Epoch:  23  # batch_seen:  1189  Train Loss:  0.6035696221962007 time/batch:  0.05304176272014493
######################
######################
# Within Epoch Stats:  Epoch:  23  # batch_seen:  2377  Train Loss:  0.5975038692085594 time/batch:  0.026489422408582586
######################
######################
# Within Epoch Stats:  Epoch:  23  # batch_seen:  3565  Train Loss:  0.5948578785713057 time/batch:  0.01769485012177498
######################
######################
# Within Epoch Stats:  Epoch:  23  # batch_seen:  4753  Train Loss:  0.594517345212019 time/batch:  0.013269367203972302
######################
######################
# Within Epoch Stats:  Epoch:  23  # batch_seen:  5941  Train Loss:  0.5940874400383253 time/batch:  0.0107025034277954
######################
[2024-04-26 03:26:26,773][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:26:26,774][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 23 train_loss: 0.5941073411554649 epoch_time: 320.70030522346497
[2024-04-26 03:26:26,774][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:26:53,119][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.598724460455687 time: 26.2898051738739
######################
# Within Epoch Stats:  Epoch:  24  # batch_seen:  1  Train Loss:  0.5962193012237549 time/batch:  3.778463363647461
######################
######################
# Within Epoch Stats:  Epoch:  24  # batch_seen:  1189  Train Loss:  0.5896224416134436 time/batch:  0.052535941562700715
######################
######################
# Within Epoch Stats:  Epoch:  24  # batch_seen:  2377  Train Loss:  0.5940720968929518 time/batch:  0.026304542190847047
######################
######################
# Within Epoch Stats:  Epoch:  24  # batch_seen:  3565  Train Loss:  0.5954074991869559 time/batch:  0.01786213362534618
######################
######################
# Within Epoch Stats:  Epoch:  24  # batch_seen:  4753  Train Loss:  0.5950463401526369 time/batch:  0.014736122666673361
######################
######################
# Within Epoch Stats:  Epoch:  24  # batch_seen:  5941  Train Loss:  0.594914816602114 time/batch:  0.010649336526097323
######################
[2024-04-26 03:32:26,373][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:32:26,373][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 24 train_loss: 0.5949205689179862 epoch_time: 327.0215971469879
[2024-04-26 03:32:26,373][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:32:55,932][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5953862642730463 time: 29.489619731903076
[2024-04-26 03:32:55,933][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 03:33:02,600][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  25  # batch_seen:  1  Train Loss:  0.5977901220321655 time/batch:  3.743441343307495
######################
######################
# Within Epoch Stats:  Epoch:  25  # batch_seen:  1189  Train Loss:  0.5942855898174947 time/batch:  0.05306167157384104
######################
######################
# Within Epoch Stats:  Epoch:  25  # batch_seen:  2377  Train Loss:  0.5913833144787334 time/batch:  0.02654593583661867
######################
######################
# Within Epoch Stats:  Epoch:  25  # batch_seen:  3565  Train Loss:  0.5927443275695763 time/batch:  0.017700588753313703
######################
######################
# Within Epoch Stats:  Epoch:  25  # batch_seen:  4753  Train Loss:  0.5928710416733729 time/batch:  0.013303884375403863
######################
######################
# Within Epoch Stats:  Epoch:  25  # batch_seen:  5941  Train Loss:  0.5925068782798932 time/batch:  0.01064551131449611
######################
[2024-04-26 03:38:30,222][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:38:30,223][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 25 train_loss: 0.5925129796621255 epoch_time: 320.8257339000702
[2024-04-26 03:38:30,223][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:38:57,009][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5958559210198162 time: 26.723723888397217
######################
# Within Epoch Stats:  Epoch:  26  # batch_seen:  1  Train Loss:  0.5813174247741699 time/batch:  3.7349820137023926
######################
######################
# Within Epoch Stats:  Epoch:  26  # batch_seen:  1189  Train Loss:  0.5984319078009904 time/batch:  0.054326985241285985
######################
######################
# Within Epoch Stats:  Epoch:  26  # batch_seen:  2377  Train Loss:  0.5945615778212092 time/batch:  0.02642013437867315
######################
######################
# Within Epoch Stats:  Epoch:  26  # batch_seen:  3565  Train Loss:  0.5922449367410839 time/batch:  0.01767993127146075
######################
######################
# Within Epoch Stats:  Epoch:  26  # batch_seen:  4753  Train Loss:  0.5910865477504365 time/batch:  0.013287083013620022
######################
######################
# Within Epoch Stats:  Epoch:  26  # batch_seen:  5941  Train Loss:  0.5910061494787621 time/batch:  0.010662129422547219
######################
[2024-04-26 03:44:25,659][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:44:25,660][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 26 train_loss: 0.5910239674775378 epoch_time: 322.00499725341797
[2024-04-26 03:44:25,660][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:44:52,718][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5953360930526586 time: 26.99940848350525
[2024-04-26 03:44:52,719][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 03:44:59,345][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  27  # batch_seen:  1  Train Loss:  0.4940037727355957 time/batch:  3.8132669925689697
######################
######################
# Within Epoch Stats:  Epoch:  27  # batch_seen:  1189  Train Loss:  0.5910315654476317 time/batch:  0.05304171599892631
######################
######################
# Within Epoch Stats:  Epoch:  27  # batch_seen:  2377  Train Loss:  0.5906464045394806 time/batch:  0.026534720935588833
######################
######################
# Within Epoch Stats:  Epoch:  27  # batch_seen:  3565  Train Loss:  0.5908584570483439 time/batch:  0.017683900522817902
######################
######################
# Within Epoch Stats:  Epoch:  27  # batch_seen:  4753  Train Loss:  0.591013967602122 time/batch:  0.013292578077807869
######################
######################
# Within Epoch Stats:  Epoch:  27  # batch_seen:  5941  Train Loss:  0.5901852174502313 time/batch:  0.010606106153101938
######################
[2024-04-26 03:50:26,430][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:50:26,431][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 27 train_loss: 0.590201972365299 epoch_time: 320.4361596107483
[2024-04-26 03:50:26,431][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:50:54,457][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6016136345751317 time: 27.96752643585205
######################
# Within Epoch Stats:  Epoch:  28  # batch_seen:  1  Train Loss:  0.45375582575798035 time/batch:  3.744800329208374
######################
######################
# Within Epoch Stats:  Epoch:  28  # batch_seen:  1189  Train Loss:  0.5880886794790888 time/batch:  0.05292355081832539
######################
######################
# Within Epoch Stats:  Epoch:  28  # batch_seen:  2377  Train Loss:  0.590498718322201 time/batch:  0.02652664950879923
######################
######################
# Within Epoch Stats:  Epoch:  28  # batch_seen:  3565  Train Loss:  0.590916455669791 time/batch:  0.017657112841184812
######################
######################
# Within Epoch Stats:  Epoch:  28  # batch_seen:  4753  Train Loss:  0.5909833540395765 time/batch:  0.013708882850520163
######################
######################
# Within Epoch Stats:  Epoch:  28  # batch_seen:  5941  Train Loss:  0.5915938764033023 time/batch:  0.01071058887159999
######################
[2024-04-26 03:56:23,910][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:56:23,911][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 28 train_loss: 0.5915770944632973 epoch_time: 322.81597805023193
[2024-04-26 03:56:23,911][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 03:56:50,757][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5953983696171894 time: 26.79032588005066
######################
# Within Epoch Stats:  Epoch:  29  # batch_seen:  1  Train Loss:  0.596820592880249 time/batch:  3.7008538246154785
######################
######################
# Within Epoch Stats:  Epoch:  29  # batch_seen:  1189  Train Loss:  0.590556485473458 time/batch:  0.05274948339887383
######################
######################
# Within Epoch Stats:  Epoch:  29  # batch_seen:  2377  Train Loss:  0.591759885164886 time/batch:  0.026384433979841658
######################
######################
# Within Epoch Stats:  Epoch:  29  # batch_seen:  3565  Train Loss:  0.591332149238105 time/batch:  0.017529501988543368
######################
######################
# Within Epoch Stats:  Epoch:  29  # batch_seen:  4753  Train Loss:  0.5918862948461806 time/batch:  0.013270848077797725
######################
######################
# Within Epoch Stats:  Epoch:  29  # batch_seen:  5941  Train Loss:  0.5914735246027706 time/batch:  0.010606784769188894
######################
[2024-04-26 04:02:15,678][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:02:15,679][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 29 train_loss: 0.5914780127755402 epoch_time: 319.04835629463196
[2024-04-26 04:02:15,679][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:02:42,534][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5933085837999817 time: 26.797274589538574
[2024-04-26 04:02:42,535][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 04:02:49,144][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  30  # batch_seen:  1  Train Loss:  0.5663397312164307 time/batch:  3.738800287246704
######################
######################
# Within Epoch Stats:  Epoch:  30  # batch_seen:  1189  Train Loss:  0.592138822586021 time/batch:  0.05361350049884305
######################
######################
# Within Epoch Stats:  Epoch:  30  # batch_seen:  2377  Train Loss:  0.5918923589829191 time/batch:  0.026610558405111055
######################
######################
# Within Epoch Stats:  Epoch:  30  # batch_seen:  3565  Train Loss:  0.5892211803798088 time/batch:  0.0176733738576881
######################
######################
# Within Epoch Stats:  Epoch:  30  # batch_seen:  4753  Train Loss:  0.589599775316187 time/batch:  0.013338836448809083
######################
######################
# Within Epoch Stats:  Epoch:  30  # batch_seen:  5941  Train Loss:  0.5911683507377783 time/batch:  0.010694732771961602
######################
[2024-04-26 04:08:17,975][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:08:17,976][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 30 train_loss: 0.591157045033555 epoch_time: 321.97271823883057
[2024-04-26 04:08:17,976][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:08:44,746][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5956611408032971 time: 26.711487293243408
######################
# Within Epoch Stats:  Epoch:  31  # batch_seen:  1  Train Loss:  0.5104002952575684 time/batch:  3.753323554992676
######################
######################
# Within Epoch Stats:  Epoch:  31  # batch_seen:  1189  Train Loss:  0.5964243318525255 time/batch:  0.05308110459298021
######################
######################
# Within Epoch Stats:  Epoch:  31  # batch_seen:  2377  Train Loss:  0.5946748603854703 time/batch:  0.0264414551381459
######################
######################
# Within Epoch Stats:  Epoch:  31  # batch_seen:  3565  Train Loss:  0.5921761693409415 time/batch:  0.01767833242911276
######################
######################
# Within Epoch Stats:  Epoch:  31  # batch_seen:  4753  Train Loss:  0.590932656727714 time/batch:  0.013284408592209675
######################
######################
# Within Epoch Stats:  Epoch:  31  # batch_seen:  5941  Train Loss:  0.5903041918828339 time/batch:  0.01070423532346948
######################
[2024-04-26 04:14:12,144][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:14:12,144][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 31 train_loss: 0.590317281853948 epoch_time: 320.8048231601715
[2024-04-26 04:14:12,145][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:14:40,193][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5946336737144224 time: 27.992976903915405
######################
# Within Epoch Stats:  Epoch:  32  # batch_seen:  1  Train Loss:  0.5300618410110474 time/batch:  3.7619802951812744
######################
######################
# Within Epoch Stats:  Epoch:  32  # batch_seen:  1189  Train Loss:  0.5923747139331972 time/batch:  0.05317738539436668
######################
######################
# Within Epoch Stats:  Epoch:  32  # batch_seen:  2377  Train Loss:  0.5901398779992852 time/batch:  0.02684805410270386
######################
######################
# Within Epoch Stats:  Epoch:  32  # batch_seen:  3565  Train Loss:  0.5904818907192011 time/batch:  0.017742522735916717
######################
######################
# Within Epoch Stats:  Epoch:  32  # batch_seen:  4753  Train Loss:  0.5905624289726323 time/batch:  0.013243578921461918
######################
######################
# Within Epoch Stats:  Epoch:  32  # batch_seen:  5941  Train Loss:  0.5899356249616395 time/batch:  0.01064621156122002
######################
[2024-04-26 04:20:08,157][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:20:08,158][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 32 train_loss: 0.589918956250825 epoch_time: 321.59517073631287
[2024-04-26 04:20:08,158][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:20:35,237][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5953917260128583 time: 27.0211021900177
######################
# Within Epoch Stats:  Epoch:  33  # batch_seen:  1  Train Loss:  0.7674739360809326 time/batch:  3.702028512954712
######################
######################
# Within Epoch Stats:  Epoch:  33  # batch_seen:  1189  Train Loss:  0.5888836100083424 time/batch:  0.05385321203252666
######################
######################
# Within Epoch Stats:  Epoch:  33  # batch_seen:  2377  Train Loss:  0.588206098843985 time/batch:  0.02832059384796566
######################
######################
# Within Epoch Stats:  Epoch:  33  # batch_seen:  3565  Train Loss:  0.5900977556033355 time/batch:  0.017588907070614678
######################
######################
# Within Epoch Stats:  Epoch:  33  # batch_seen:  4753  Train Loss:  0.5901845957376117 time/batch:  0.013240341986702939
######################
######################
# Within Epoch Stats:  Epoch:  33  # batch_seen:  5941  Train Loss:  0.5901099614193295 time/batch:  0.010618252136995849
######################
[2024-04-26 04:26:07,073][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:26:07,074][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 33 train_loss: 0.5901353028397575 epoch_time: 325.19364380836487
[2024-04-26 04:26:07,074][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:26:33,760][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5947616590420973 time: 26.62897801399231
######################
# Within Epoch Stats:  Epoch:  34  # batch_seen:  1  Train Loss:  0.4740482568740845 time/batch:  3.7662947177886963
######################
######################
# Within Epoch Stats:  Epoch:  34  # batch_seen:  1189  Train Loss:  0.592092217518764 time/batch:  0.05324887487445187
######################
######################
# Within Epoch Stats:  Epoch:  34  # batch_seen:  2377  Train Loss:  0.5878102476475466 time/batch:  0.026471733495273358
######################
######################
# Within Epoch Stats:  Epoch:  34  # batch_seen:  3565  Train Loss:  0.5885269420260634 time/batch:  0.01766139922603484
######################
######################
# Within Epoch Stats:  Epoch:  34  # batch_seen:  4753  Train Loss:  0.5894405718492303 time/batch:  0.013313604961213076
######################
######################
# Within Epoch Stats:  Epoch:  34  # batch_seen:  5941  Train Loss:  0.5899491878224832 time/batch:  0.010634446742056677
######################
[2024-04-26 04:32:01,115][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:32:01,116][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 34 train_loss: 0.5899290841553035 epoch_time: 320.7485783100128
[2024-04-26 04:32:01,116][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:32:27,643][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5923782815058944 time: 26.470957040786743
[2024-04-26 04:32:27,644][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 04:32:34,245][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  35  # batch_seen:  1  Train Loss:  0.4805278778076172 time/batch:  3.7176835536956787
######################
######################
# Within Epoch Stats:  Epoch:  35  # batch_seen:  1189  Train Loss:  0.5907316959586035 time/batch:  0.05300977512805576
######################
######################
# Within Epoch Stats:  Epoch:  35  # batch_seen:  2377  Train Loss:  0.5879178647489471 time/batch:  0.026658769911660534
######################
######################
# Within Epoch Stats:  Epoch:  35  # batch_seen:  3565  Train Loss:  0.5881925981058145 time/batch:  0.017711698256568854
######################
######################
# Within Epoch Stats:  Epoch:  35  # batch_seen:  4753  Train Loss:  0.5894580948623687 time/batch:  0.013348099860848062
######################
######################
# Within Epoch Stats:  Epoch:  35  # batch_seen:  5941  Train Loss:  0.5895376531759952 time/batch:  0.010715994845333976
######################
[2024-04-26 04:38:02,544][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:38:02,544][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 35 train_loss: 0.589506342711171 epoch_time: 321.65306854248047
[2024-04-26 04:38:02,544][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:38:30,602][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5932646761206003 time: 28.000981092453003
######################
# Within Epoch Stats:  Epoch:  36  # batch_seen:  1  Train Loss:  0.6618055701255798 time/batch:  3.6364974975585938
######################
######################
# Within Epoch Stats:  Epoch:  36  # batch_seen:  1189  Train Loss:  0.588567513367827 time/batch:  0.05327354167267693
######################
######################
# Within Epoch Stats:  Epoch:  36  # batch_seen:  2377  Train Loss:  0.5875019193773867 time/batch:  0.026492216931103558
######################
######################
# Within Epoch Stats:  Epoch:  36  # batch_seen:  3565  Train Loss:  0.5887463178490857 time/batch:  0.01770493980878533
######################
######################
# Within Epoch Stats:  Epoch:  36  # batch_seen:  4753  Train Loss:  0.5894124382499792 time/batch:  0.013378487570321411
######################
######################
# Within Epoch Stats:  Epoch:  36  # batch_seen:  5941  Train Loss:  0.5889988851916447 time/batch:  0.010615642535086534
######################
[2024-04-26 04:43:58,312][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:43:58,312][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 36 train_loss: 0.5890037267346929 epoch_time: 321.07029724121094
[2024-04-26 04:43:58,312][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:44:25,095][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5916770340168926 time: 26.72696828842163
[2024-04-26 04:44:25,096][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 04:44:31,655][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  37  # batch_seen:  1  Train Loss:  0.5466887950897217 time/batch:  3.755013942718506
######################
######################
# Within Epoch Stats:  Epoch:  37  # batch_seen:  1189  Train Loss:  0.5864168887533392 time/batch:  0.052701411475846505
######################
######################
# Within Epoch Stats:  Epoch:  37  # batch_seen:  2377  Train Loss:  0.5873922588798144 time/batch:  0.0264931415177515
######################
######################
# Within Epoch Stats:  Epoch:  37  # batch_seen:  3565  Train Loss:  0.5888114250140972 time/batch:  0.017980413717775492
######################
######################
# Within Epoch Stats:  Epoch:  37  # batch_seen:  4753  Train Loss:  0.5889507909335765 time/batch:  0.013246504402200774
######################
######################
# Within Epoch Stats:  Epoch:  37  # batch_seen:  5941  Train Loss:  0.5890159834276003 time/batch:  0.01058469406985771
######################
[2024-04-26 04:49:58,969][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:49:58,970][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 37 train_loss: 0.5890028694790648 epoch_time: 320.65820574760437
[2024-04-26 04:49:58,970][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:50:26,880][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5928555253333773 time: 27.85292410850525
######################
# Within Epoch Stats:  Epoch:  38  # batch_seen:  1  Train Loss:  0.5201399922370911 time/batch:  3.7956173419952393
######################
######################
# Within Epoch Stats:  Epoch:  38  # batch_seen:  1189  Train Loss:  0.5863988360905467 time/batch:  0.05323175846577894
######################
######################
# Within Epoch Stats:  Epoch:  38  # batch_seen:  2377  Train Loss:  0.5865525269789208 time/batch:  0.02644540765077866
######################
######################
# Within Epoch Stats:  Epoch:  38  # batch_seen:  3565  Train Loss:  0.586524605433369 time/batch:  0.01791118853222605
######################
######################
# Within Epoch Stats:  Epoch:  38  # batch_seen:  4753  Train Loss:  0.5882034349474133 time/batch:  0.013417988106398339
######################
######################
# Within Epoch Stats:  Epoch:  38  # batch_seen:  5941  Train Loss:  0.5883069632932647 time/batch:  0.010622078672921772
######################
[2024-04-26 04:55:55,513][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 04:55:55,514][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 38 train_loss: 0.588309826432796 epoch_time: 321.9243288040161
[2024-04-26 04:55:55,515][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 04:56:22,461][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5933557674212646 time: 26.889791011810303
######################
# Within Epoch Stats:  Epoch:  39  # batch_seen:  1  Train Loss:  0.7138668298721313 time/batch:  3.7551565170288086
######################
######################
# Within Epoch Stats:  Epoch:  39  # batch_seen:  1189  Train Loss:  0.5834706246201183 time/batch:  0.05307542605997636
######################
######################
# Within Epoch Stats:  Epoch:  39  # batch_seen:  2377  Train Loss:  0.5856982209274234 time/batch:  0.026372430000577998
######################
######################
# Within Epoch Stats:  Epoch:  39  # batch_seen:  3565  Train Loss:  0.585985075700166 time/batch:  0.017696207736685433
######################
######################
# Within Epoch Stats:  Epoch:  39  # batch_seen:  4753  Train Loss:  0.5861813006540512 time/batch:  0.013245656067462763
######################
######################
# Within Epoch Stats:  Epoch:  39  # batch_seen:  5941  Train Loss:  0.5876621685281304 time/batch:  0.010607617809563409
######################
[2024-04-26 05:01:48,973][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:01:48,974][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 39 train_loss: 0.5876883392691492 epoch_time: 319.86229705810547
[2024-04-26 05:01:48,974][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:02:15,706][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5910027241743379 time: 26.66699504852295
[2024-04-26 05:02:15,707][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 05:02:22,304][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  40  # batch_seen:  1  Train Loss:  0.5075178742408752 time/batch:  3.7344539165496826
######################
######################
# Within Epoch Stats:  Epoch:  40  # batch_seen:  1189  Train Loss:  0.58940216783619 time/batch:  0.0529308918647349
######################
######################
# Within Epoch Stats:  Epoch:  40  # batch_seen:  2377  Train Loss:  0.5887191821834747 time/batch:  0.026424082277399882
######################
######################
# Within Epoch Stats:  Epoch:  40  # batch_seen:  3565  Train Loss:  0.5886396983646243 time/batch:  0.01768366049917684
######################
######################
# Within Epoch Stats:  Epoch:  40  # batch_seen:  4753  Train Loss:  0.5880643429253043 time/batch:  0.01331357927842063
######################
######################
# Within Epoch Stats:  Epoch:  40  # batch_seen:  5941  Train Loss:  0.5879096732087818 time/batch:  0.010670822370214869
######################
